x,y,layer1,layer2,voltage1,voltage2,current
4075.86,4603.27,TOP_LAYER,INNER_1,0.0130775,0.0130797,-0.0387118
4075.86,4603.27,INNER_1,INNER_2,0.0130797,0.013105,-0.0820998
4075.86,4603.27,INNER_2,BOTTOM_LAYER,0.013105,0.0131086,-0.0654377
4075.86,5311.94,TOP_LAYER,INNER_1,0.0128538,0.0128529,0.0175063
4075.86,5311.94,INNER_1,INNER_2,0.0128529,0.0128406,0.039752
4075.86,5311.94,INNER_2,BOTTOM_LAYER,0.0128406,0.0128354,0.0928553
4075.86,5548.16,TOP_LAYER,INNER_1,0.0128783,0.0128745,0.068812
4075.86,5548.16,INNER_1,INNER_2,0.0128745,0.0128547,0.0643155
4075.86,5548.16,INNER_2,BOTTOM_LAYER,0.0128547,0.0128508,0.0686101
4075.86,5666.27,TOP_LAYER,INNER_1,0.0128922,0.0128896,0.0465031
4075.86,5666.27,INNER_1,INNER_2,0.0128896,0.0128806,0.0290063
4075.86,5666.27,INNER_2,BOTTOM_LAYER,0.0128806,0.0128782,0.0430469
4083.73,4130.84,TOP_LAYER,INNER_1,7.40847,7.40847,-0.00665024
4083.73,4130.84,INNER_1,INNER_2,7.40847,7.40847,-0.00665024
4083.73,4130.84,INNER_2,BOTTOM_LAYER,7.40847,7.40848,-0.00665024
4083.73,4367.06,TOP_LAYER,INNER_1,7.4085,7.4085,-0.00400571
4083.73,4367.06,INNER_1,INNER_2,7.4085,7.4085,-0.00400571
4083.73,4367.06,INNER_2,BOTTOM_LAYER,7.4085,7.4085,-0.00400571
4105.38,410.363,TOP_LAYER,INNER_1,0.0150803,0.0150799,0.00687419
4105.38,410.363,INNER_1,INNER_2,0.0150799,0.015076,0.0127349
4105.38,410.363,INNER_2,BOTTOM_LAYER,0.015076,0.0150765,-0.00847148
4105.38,528.473,TOP_LAYER,INNER_1,0.0150713,0.0150711,0.00383499
4105.38,528.473,INNER_1,INNER_2,0.0150711,0.0150689,0.00728768
4105.38,528.473,INNER_2,BOTTOM_LAYER,0.0150689,0.0150698,-0.0158518
4105.38,646.583,TOP_LAYER,INNER_1,0.0150645,0.0150646,-0.000663574
4105.38,646.583,INNER_1,INNER_2,0.0150646,0.015064,0.00179863
4105.38,646.583,INNER_2,BOTTOM_LAYER,0.015064,0.015065,-0.0181888
4105.38,1591.46,TOP_LAYER,INNER_1,12.0097,12.0097,-7.12654e-05
4105.38,1591.46,INNER_1,INNER_2,12.0097,12.0097,-7.12655e-05
4105.38,1591.46,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-7.12655e-05
4105.38,1709.57,TOP_LAYER,INNER_1,12.0097,12.0097,-0.000396195
4105.38,1709.57,INNER_1,INNER_2,12.0097,12.0097,-0.000396195
4105.38,1709.57,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.000396195
4105.38,1827.69,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00263995
4105.38,1827.69,INNER_1,INNER_2,12.0097,12.0097,-0.00263995
4105.38,1827.69,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00263995
4105.38,1945.8,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00610205
4105.38,1945.8,INNER_1,INNER_2,12.0097,12.0097,-0.00610205
4105.38,1945.8,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00610205
4105.38,2418.24,TOP_LAYER,INNER_1,0.0141792,0.0141772,0.0357582
4105.38,2418.24,INNER_1,INNER_2,0.0141772,0.0141665,0.0346019
4105.38,2418.24,INNER_2,BOTTOM_LAYER,0.0141665,0.0141605,0.107144
4105.38,3953.67,TOP_LAYER,INNER_1,0.0136475,0.0136454,0.0372039
4105.38,3953.67,INNER_1,INNER_2,0.0136454,0.0136385,0.022275
4105.38,3953.67,INNER_2,BOTTOM_LAYER,0.0136385,0.0136327,0.103161
4105.38,5370.99,TOP_LAYER,INNER_1,0.0128566,0.0128514,0.0935646
4105.38,5370.99,INNER_1,INNER_2,0.0128514,0.0128264,0.0810029
4105.38,5370.99,INNER_2,BOTTOM_LAYER,0.0128264,0.0128254,0.018039
4105.38,5607.21,TOP_LAYER,INNER_1,0.0128835,0.0128802,0.0587949
4105.38,5607.21,INNER_1,INNER_2,0.0128802,0.0128618,0.0596564
4105.38,5607.21,INNER_2,BOTTOM_LAYER,0.0128618,0.0128635,-0.0297048
4113.26,4071.78,TOP_LAYER,INNER_1,7.40852,7.40852,0.0003825
4113.26,4071.78,INNER_1,INNER_2,7.40852,7.40852,0.0003825
4113.26,4071.78,INNER_2,BOTTOM_LAYER,7.40852,7.40852,0.0003825
4113.26,4189.89,TOP_LAYER,INNER_1,7.40852,7.40852,-0.00325973
4113.26,4189.89,INNER_1,INNER_2,7.40852,7.40852,-0.00325973
4113.26,4189.89,INNER_2,BOTTOM_LAYER,7.40852,7.40852,-0.00325973
4113.26,4308,TOP_LAYER,INNER_1,7.40853,7.40853,-0.0141734
4113.26,4308,INNER_1,INNER_2,7.40853,7.40853,-0.0141734
4113.26,4308,INNER_2,BOTTOM_LAYER,7.40853,7.40853,-0.0141734
4113.26,4426.11,TOP_LAYER,INNER_1,7.40857,7.40857,0.0270006
4113.26,4426.11,INNER_1,INNER_2,7.40857,7.40856,0.0270006
4113.26,4426.11,INNER_2,BOTTOM_LAYER,7.40856,7.40856,0.0270006
4134.91,351.308,TOP_LAYER,INNER_1,0.015077,0.0150768,0.00389986
4134.91,351.308,INNER_1,INNER_2,0.0150768,0.0150745,0.00746523
4134.91,351.308,INNER_2,BOTTOM_LAYER,0.0150745,0.0150732,0.022141
4134.91,469.418,TOP_LAYER,INNER_1,0.0150676,0.0150676,5.68196e-05
4134.91,469.418,INNER_1,INNER_2,0.0150676,0.0150676,-2.96721e-05
4134.91,469.418,INNER_2,BOTTOM_LAYER,0.0150676,0.0150672,0.00774266
4134.91,587.528,TOP_LAYER,INNER_1,0.0150612,0.0150614,-0.00281156
4134.91,587.528,INNER_1,INNER_2,0.0150614,0.0150627,-0.00436727
4134.91,587.528,INNER_2,BOTTOM_LAYER,0.0150627,0.0150624,0.00573964
4134.91,705.638,TOP_LAYER,INNER_1,0.0150541,0.0150546,-0.00850595
4134.91,705.638,INNER_1,INNER_2,0.0150546,0.0150587,-0.0136148
4134.91,705.638,INNER_2,BOTTOM_LAYER,0.0150587,0.0150588,-0.000758309
4134.91,1650.52,TOP_LAYER,INNER_1,12.0097,12.0097,-0.000263035
4134.91,1650.52,INNER_1,INNER_2,12.0097,12.0097,-0.000263035
4134.91,1650.52,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.000263035
4134.91,1768.63,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00209528
4134.91,1768.63,INNER_1,INNER_2,12.0097,12.0097,-0.00209528
4134.91,1768.63,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00209528
4134.91,1886.74,TOP_LAYER,INNER_1,12.0097,12.0097,-0.0142025
4134.91,1886.74,INNER_1,INNER_2,12.0097,12.0097,-0.0142025
4134.91,1886.74,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.0142025
4134.91,2004.85,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00562334
4134.91,2004.85,INNER_1,INNER_2,12.0097,12.0097,-0.00562334
4134.91,2004.85,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00562334
4134.91,2241.07,TOP_LAYER,INNER_1,0.0142688,0.0142596,0.164423
4134.91,2241.07,INNER_1,INNER_2,0.0142596,0.0142315,0.0912879
4134.91,2241.07,INNER_2,BOTTOM_LAYER,0.0142315,0.0142246,0.122611
4134.91,2359.18,TOP_LAYER,INNER_1,0.0141833,0.01418,0.0581857
4134.91,2359.18,INNER_1,INNER_2,0.01418,0.0141844,-0.0142331
4134.91,2359.18,INNER_2,BOTTOM_LAYER,0.0141844,0.0141814,0.0532409
4134.91,3894.61,TOP_LAYER,INNER_1,0.0136283,0.0136229,0.0955252
4134.91,3894.61,INNER_1,INNER_2,0.0136229,0.013615,0.0258245
4134.91,3894.61,INNER_2,BOTTOM_LAYER,0.013615,0.0136035,0.203499
4134.91,4603.27,TOP_LAYER,INNER_1,0.0130486,0.0130513,-0.0465128
4134.91,4603.27,INNER_1,INNER_2,0.0130513,0.0130934,-0.136626
4134.91,4603.27,INNER_2,BOTTOM_LAYER,0.0130934,0.0130999,-0.116965
4134.91,5311.94,TOP_LAYER,INNER_1,0.0128425,0.0128355,0.123566
4134.91,5311.94,INNER_1,INNER_2,0.0128355,0.0128153,0.0655194
4134.91,5311.94,INNER_2,BOTTOM_LAYER,0.0128153,0.0128077,0.135685
4134.91,5548.16,TOP_LAYER,INNER_1,0.0128615,0.0128523,0.164297
4134.91,5548.16,INNER_1,INNER_2,0.0128523,0.0128228,0.095674
4134.91,5548.16,INNER_2,BOTTOM_LAYER,0.0128228,0.0128185,0.0775407
4134.91,5666.27,TOP_LAYER,INNER_1,0.0128687,0.0128647,0.0710743
4134.91,5666.27,INNER_1,INNER_2,0.0128647,0.0128589,0.0191073
4134.91,5666.27,INNER_2,BOTTOM_LAYER,0.0128589,0.012855,0.0688335
4142.79,4130.84,TOP_LAYER,INNER_1,7.40856,7.40856,0.00277184
4142.79,4130.84,INNER_1,INNER_2,7.40856,7.40856,0.00277184
4142.79,4130.84,INNER_2,BOTTOM_LAYER,7.40856,7.40856,0.00277184
4142.79,4248.95,TOP_LAYER,INNER_1,7.40857,7.40857,0.00570532
4142.79,4248.95,INNER_1,INNER_2,7.40857,7.40856,0.00570532
4142.79,4248.95,INNER_2,BOTTOM_LAYER,7.40856,7.40856,0.00570532
4142.79,4367.06,TOP_LAYER,INNER_1,7.40858,7.40858,0.00367778
4142.79,4367.06,INNER_1,INNER_2,7.40858,7.40858,0.00367778
4142.79,4367.06,INNER_2,BOTTOM_LAYER,7.40858,7.40858,0.00367778
4164.44,410.363,TOP_LAYER,INNER_1,0.0150662,0.015066,0.00194022
4164.44,410.363,INNER_1,INNER_2,0.015066,0.0150653,0.00241706
4164.44,410.363,INNER_2,BOTTOM_LAYER,0.0150653,0.0150646,0.0122121
4164.44,528.473,TOP_LAYER,INNER_1,0.0150584,0.0150585,-0.000379209
4164.44,528.473,INNER_1,INNER_2,0.0150585,0.0150588,-0.00104347
4164.44,528.473,INNER_2,BOTTOM_LAYER,0.0150588,0.0150584,0.00611322
4164.44,646.583,TOP_LAYER,INNER_1,0.0150532,0.0150534,-0.00332122
4164.44,646.583,INNER_1,INNER_2,0.0150534,0.0150549,-0.00511888
4164.44,646.583,INNER_2,BOTTOM_LAYER,0.0150549,0.0150548,0.00181744
4164.44,764.693,TOP_LAYER,INNER_1,0.0150453,0.0150456,-0.00662109
4164.44,764.693,INNER_1,INNER_2,0.0150456,0.0150522,-0.0213074
4164.44,764.693,INNER_2,BOTTOM_LAYER,0.0150522,0.0150524,-0.00261321
4164.44,1591.46,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000105371
4164.44,1591.46,INNER_1,INNER_2,12.0098,12.0098,-0.000105371
4164.44,1591.46,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000105371
4164.44,1709.57,TOP_LAYER,INNER_1,12.0097,12.0097,-0.000697401
4164.44,1709.57,INNER_1,INNER_2,12.0097,12.0097,-0.000697401
4164.44,1709.57,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.000697401
4164.44,1827.69,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00604253
4164.44,1827.69,INNER_1,INNER_2,12.0097,12.0097,-0.00604253
4164.44,1827.69,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00604253
4164.44,2063.91,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00151856
4164.44,2063.91,INNER_1,INNER_2,12.0097,12.0097,-0.00151856
4164.44,2063.91,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00151856
4172.31,4071.78,TOP_LAYER,INNER_1,7.4086,7.4086,0.00560105
4172.31,4071.78,INNER_1,INNER_2,7.4086,7.4086,0.00560105
4172.31,4071.78,INNER_2,BOTTOM_LAYER,7.4086,7.4086,0.00560105
4172.31,4189.89,TOP_LAYER,INNER_1,7.40861,7.40861,0.00323837
4172.31,4189.89,INNER_1,INNER_2,7.40861,7.40861,0.00323837
4172.31,4189.89,INNER_2,BOTTOM_LAYER,7.40861,7.40861,0.00323837
4172.31,4308,TOP_LAYER,INNER_1,7.40862,7.40862,0.00435649
4172.31,4308,INNER_1,INNER_2,7.40862,7.40862,0.00435649
4172.31,4308,INNER_2,BOTTOM_LAYER,7.40862,7.40862,0.00435649
4193.97,115.087,TOP_LAYER,INNER_1,0.0150781,0.0150781,0.000224878
4193.97,115.087,INNER_1,INNER_2,0.0150781,0.0150778,0.000773072
4193.97,115.087,INNER_2,BOTTOM_LAYER,0.0150778,0.0150776,0.00433266
4193.97,351.308,TOP_LAYER,INNER_1,0.0150624,0.0150622,0.00365647
4193.97,351.308,INNER_1,INNER_2,0.0150622,0.0150605,0.00551225
4193.97,351.308,INNER_2,BOTTOM_LAYER,0.0150605,0.0150597,0.0145084
4193.97,469.418,TOP_LAYER,INNER_1,0.0150534,0.0150534,0.000334047
4193.97,469.418,INNER_1,INNER_2,0.0150534,0.0150534,0.000112848
4193.97,469.418,INNER_2,BOTTOM_LAYER,0.0150534,0.0150531,0.00501302
4193.97,587.528,TOP_LAYER,INNER_1,0.0150489,0.015049,-0.00215894
4193.97,587.528,INNER_1,INNER_2,0.015049,0.0150501,-0.00355408
4193.97,587.528,INNER_2,BOTTOM_LAYER,0.0150501,0.01505,0.0033405
4193.97,705.638,TOP_LAYER,INNER_1,0.0150429,0.0150433,-0.00756786
4193.97,705.638,INNER_1,INNER_2,0.0150433,0.0150473,-0.0129909
4193.97,705.638,INNER_2,BOTTOM_LAYER,0.0150473,0.0150475,-0.00379233
4193.97,1650.52,TOP_LAYER,INNER_1,12.0097,12.0097,-0.000307319
4193.97,1650.52,INNER_1,INNER_2,12.0097,12.0097,-0.000307319
4193.97,1650.52,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.000307319
4193.97,1768.63,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00272366
4193.97,1768.63,INNER_1,INNER_2,12.0097,12.0097,-0.00272366
4193.97,1768.63,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00272366
4193.97,2004.85,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00970505
4193.97,2004.85,INNER_1,INNER_2,12.0097,12.0097,-0.00970505
4193.97,2004.85,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00970505
4193.97,2122.96,TOP_LAYER,INNER_1,12.0097,12.0097,-5.729e-05
4193.97,2122.96,INNER_1,INNER_2,12.0097,12.0097,-5.729e-05
4193.97,2122.96,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-5.729e-05
4193.97,4012.72,TOP_LAYER,INNER_1,0.0134987,0.0134933,0.0950049
4193.97,4012.72,INNER_1,INNER_2,0.0134933,0.0134714,0.0711925
4193.97,4012.72,INNER_2,BOTTOM_LAYER,0.0134714,0.0134747,-0.0592522
4201.84,4130.84,TOP_LAYER,INNER_1,7.4086,7.4086,0.00774373
4201.84,4130.84,INNER_1,INNER_2,7.4086,7.4086,0.00774373
4201.84,4130.84,INNER_2,BOTTOM_LAYER,7.4086,7.4086,0.00774373
4201.84,4248.95,TOP_LAYER,INNER_1,7.40861,7.40861,0.0100216
4201.84,4248.95,INNER_1,INNER_2,7.40861,7.40861,0.0100216
4201.84,4248.95,INNER_2,BOTTOM_LAYER,7.40861,7.40861,0.0100216
4203.81,3603.28,TOP_LAYER,INNER_1,25.1446,25.1446,-6.32401e-11
4203.81,3603.28,INNER_1,INNER_2,25.1446,25.1446,-8.07185e-11
4203.81,3603.28,INNER_2,BOTTOM_LAYER,25.1446,25.1446,-6.32401e-11
4223.49,174.142,TOP_LAYER,INNER_1,0.0150755,0.0150755,0.000166109
4223.49,174.142,INNER_1,INNER_2,0.0150755,0.0150755,6.67822e-05
4223.49,174.142,INNER_2,BOTTOM_LAYER,0.0150755,0.0150766,-0.0199789
4223.49,410.363,TOP_LAYER,INNER_1,0.0150586,0.0150583,0.00573884
4223.49,410.363,INNER_1,INNER_2,0.0150583,0.0150553,0.00973951
4223.49,410.363,INNER_2,BOTTOM_LAYER,0.0150553,0.0150561,-0.0143403
4223.49,528.473,TOP_LAYER,INNER_1,0.0150512,0.015051,0.00356113
4223.49,528.473,INNER_1,INNER_2,0.015051,0.015049,0.00660852
4223.49,528.473,INNER_2,BOTTOM_LAYER,0.015049,0.01505,-0.0185357
4223.49,646.583,TOP_LAYER,INNER_1,0.0150472,0.0150472,-0.000364194
4223.49,646.583,INNER_1,INNER_2,0.0150472,0.0150473,-2.764e-05
4223.49,646.583,INNER_2,BOTTOM_LAYER,0.0150473,0.0150482,-0.0174825
4223.49,764.693,TOP_LAYER,INNER_1,0.0150393,0.0150393,0.000956266
4223.49,764.693,INNER_1,INNER_2,0.0150393,0.0150446,-0.0172023
4223.49,764.693,INNER_2,BOTTOM_LAYER,0.0150446,0.0150459,-0.0242326
4223.49,1591.46,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000123873
4223.49,1591.46,INNER_1,INNER_2,12.0098,12.0098,-0.000123873
4223.49,1591.46,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000123873
4223.49,1709.57,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000926293
4223.49,1709.57,INNER_1,INNER_2,12.0098,12.0098,-0.000926293
4223.49,1709.57,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000926293
4223.49,1827.69,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00882601
4223.49,1827.69,INNER_1,INNER_2,12.0097,12.0097,-0.00882601
4223.49,1827.69,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00882601
4223.49,2063.91,TOP_LAYER,INNER_1,12.0098,12.0098,-9.44514e-05
4223.49,2063.91,INNER_1,INNER_2,12.0098,12.0098,-9.44514e-05
4223.49,2063.91,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-9.44514e-05
4223.49,5016.66,TOP_LAYER,INNER_1,0.0127922,0.0127969,-0.0835686
4223.49,5016.66,INNER_1,INNER_2,0.0127969,0.0127946,0.00742469
4223.49,5016.66,INNER_2,BOTTOM_LAYER,0.0127946,0.0128015,-0.122984
4223.49,5134.77,TOP_LAYER,INNER_1,0.0127951,0.0127964,-0.0231326
4223.49,5134.77,INNER_1,INNER_2,0.0127964,0.012797,-0.00166538
4223.49,5134.77,INNER_2,BOTTOM_LAYER,0.012797,0.0128047,-0.136917
4231.37,4071.78,TOP_LAYER,INNER_1,7.40864,7.40864,0.0135838
4231.37,4071.78,INNER_1,INNER_2,7.40864,7.40863,0.0135838
4231.37,4071.78,INNER_2,BOTTOM_LAYER,7.40863,7.40863,0.0135838
4231.37,4189.89,TOP_LAYER,INNER_1,7.40865,7.40865,0.0107473
4231.37,4189.89,INNER_1,INNER_2,7.40865,7.40865,0.0107473
4231.37,4189.89,INNER_2,BOTTOM_LAYER,7.40865,7.40865,0.0107473
4231.37,4308,TOP_LAYER,INNER_1,7.40866,7.40866,0.0138732
4231.37,4308,INNER_1,INNER_2,7.40866,7.40866,0.0138732
4231.37,4308,INNER_2,BOTTOM_LAYER,7.40866,7.40866,0.0138732
4256.19,970.193,TOP_LAYER,INNER_1,11.997,11.997,-2.59956e-10
4256.19,970.193,INNER_1,INNER_2,11.997,11.997,-3.08103e-10
4256.19,970.193,INNER_2,BOTTOM_LAYER,11.997,11.997,-1.29978e-10
4256.19,1895.39,TOP_LAYER,INNER_1,12.0092,12.0092,-1.29312
4256.19,1895.39,INNER_1,INNER_2,12.0092,12.0093,-1.29312
4256.19,1895.39,INNER_2,BOTTOM_LAYER,12.0093,12.0093,-1.29312
4253.02,115.087,TOP_LAYER,INNER_1,0.0150741,0.0150741,-0.000247227
4253.02,115.087,INNER_1,INNER_2,0.0150741,0.0150742,-0.000286626
4253.02,115.087,INNER_2,BOTTOM_LAYER,0.0150742,0.015074,0.00453158
4253.02,351.308,TOP_LAYER,INNER_1,0.0150558,0.0150556,0.00329993
4253.02,351.308,INNER_1,INNER_2,0.0150556,0.0150541,0.00478727
4253.02,351.308,INNER_2,BOTTOM_LAYER,0.0150541,0.0150532,0.0169707
4253.02,469.418,TOP_LAYER,INNER_1,0.015046,0.015046,-0.000570371
4253.02,469.418,INNER_1,INNER_2,0.015046,0.0150464,-0.00123226
4253.02,469.418,INNER_2,BOTTOM_LAYER,0.0150464,0.015046,0.00675882
4253.02,587.528,TOP_LAYER,INNER_1,0.0150429,0.015043,-0.00263865
4253.02,587.528,INNER_1,INNER_2,0.015043,0.0150445,-0.00478914
4253.02,587.528,INNER_2,BOTTOM_LAYER,0.0150445,0.0150444,0.00209102
4253.02,705.638,TOP_LAYER,INNER_1,0.0150366,0.0150369,-0.00474174
4253.02,705.638,INNER_1,INNER_2,0.0150369,0.0150428,-0.019311
4253.02,705.638,INNER_2,BOTTOM_LAYER,0.0150428,0.0150434,-0.0110267
4253.02,1650.52,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000428897
4253.02,1650.52,INNER_1,INNER_2,12.0098,12.0098,-0.000428897
4253.02,1650.52,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000428897
4253.02,1768.63,TOP_LAYER,INNER_1,12.0097,12.0097,-0.00497573
4253.02,1768.63,INNER_1,INNER_2,12.0097,12.0097,-0.00497573
4253.02,1768.63,INNER_2,BOTTOM_LAYER,12.0097,12.0097,-0.00497573
4253.02,2004.85,TOP_LAYER,INNER_1,12.0097,12.0098,-0.00818833
4253.02,2004.85,INNER_1,INNER_2,12.0098,12.0098,-0.00818833
4253.02,2004.85,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.00818833
4253.02,2122.96,TOP_LAYER,INNER_1,12.0098,12.0098,0.00602238
4253.02,2122.96,INNER_1,INNER_2,12.0098,12.0098,0.00602238
4253.02,2122.96,INNER_2,BOTTOM_LAYER,12.0098,12.0098,0.00602238
4253.02,5075.72,TOP_LAYER,INNER_1,0.0127764,0.0127731,0.0584659
4253.02,5075.72,INNER_1,INNER_2,0.0127731,0.012771,0.00661706
4253.02,5075.72,INNER_2,BOTTOM_LAYER,0.012771,0.0127817,-0.189949
4260.9,4130.84,TOP_LAYER,INNER_1,7.40869,7.40868,0.0313742
4260.9,4130.84,INNER_1,INNER_2,7.40868,7.40867,0.0313742
4260.9,4130.84,INNER_2,BOTTOM_LAYER,7.40867,7.40867,0.0313742
4260.9,4248.95,TOP_LAYER,INNER_1,7.40872,7.40871,0.0366441
4260.9,4248.95,INNER_1,INNER_2,7.40871,7.4087,0.0366441
4260.9,4248.95,INNER_2,BOTTOM_LAYER,7.4087,7.4087,0.0366441
4260.9,4367.06,TOP_LAYER,INNER_1,7.4087,7.4087,0.020961
4260.9,4367.06,INNER_1,INNER_2,7.4087,7.40869,0.020961
4260.9,4367.06,INNER_2,BOTTOM_LAYER,7.40869,7.40869,0.020961
4282.55,174.142,TOP_LAYER,INNER_1,0.0150664,0.0150665,-0.00123766
4282.55,174.142,INNER_1,INNER_2,0.0150665,0.0150676,-0.00366803
4282.55,174.142,INNER_2,BOTTOM_LAYER,0.0150676,0.0150677,-0.00124363
4282.55,410.363,TOP_LAYER,INNER_1,0.0150437,0.0150436,0.00139592
4282.55,410.363,INNER_1,INNER_2,0.0150436,0.0150431,0.00145701
4282.55,410.363,INNER_2,BOTTOM_LAYER,0.0150431,0.0150423,0.0157857
4282.55,528.473,TOP_LAYER,INNER_1,0.0150361,0.0150362,-0.000968442
4282.55,528.473,INNER_1,INNER_2,0.0150362,0.015037,-0.00244005
4282.55,528.473,INNER_2,BOTTOM_LAYER,0.015037,0.0150364,0.00895434
4282.55,646.583,TOP_LAYER,INNER_1,0.0150373,0.0150374,-0.00254478
4282.55,646.583,INNER_1,INNER_2,0.0150374,0.0150402,-0.00891766
4282.55,646.583,INNER_2,BOTTOM_LAYER,0.0150402,0.0150405,-0.00671931
4282.55,764.693,TOP_LAYER,INNER_1,0.0150254,0.0150248,0.01124
4282.55,764.693,INNER_1,INNER_2,0.0150248,0.0150373,-0.0407518
4282.55,764.693,INNER_2,BOTTOM_LAYER,0.0150373,0.0150392,-0.0333612
4282.55,1591.46,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000106948
4282.55,1591.46,INNER_1,INNER_2,12.0098,12.0098,-0.000106948
4282.55,1591.46,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000106948
4282.55,1709.57,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000777037
4282.55,1709.57,INNER_1,INNER_2,12.0098,12.0098,-0.000777037
4282.55,1709.57,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000777037
4282.55,1827.69,TOP_LAYER,INNER_1,12.0098,12.0098,-0.0084216
4282.55,1827.69,INNER_1,INNER_2,12.0098,12.0098,-0.0084216
4282.55,1827.69,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.0084216
4282.55,2063.91,TOP_LAYER,INNER_1,12.0098,12.0098,0.0177472
4282.55,2063.91,INNER_1,INNER_2,12.0098,12.0098,0.0177472
4282.55,2063.91,INNER_2,BOTTOM_LAYER,12.0098,12.0098,0.0177472
4282.55,4662.33,TOP_LAYER,INNER_1,0.0129051,0.0128991,0.105962
4282.55,4662.33,INNER_1,INNER_2,0.0128991,0.0129011,-0.00623791
4282.55,4662.33,INNER_2,BOTTOM_LAYER,0.0129011,0.0129004,0.0118471
4282.55,5016.66,TOP_LAYER,INNER_1,0.0127748,0.0127671,0.136664
4282.55,5016.66,INNER_1,INNER_2,0.0127671,0.0127618,0.0171675
4282.55,5016.66,INNER_2,BOTTOM_LAYER,0.0127618,0.0127659,-0.0729047
4290.42,4189.89,TOP_LAYER,INNER_1,7.40876,7.40876,0.0509996
4290.42,4189.89,INNER_1,INNER_2,7.40876,7.40874,0.0509996
4290.42,4189.89,INNER_2,BOTTOM_LAYER,7.40874,7.40874,0.0509996
4290.42,4308,TOP_LAYER,INNER_1,7.40877,7.40876,0.0559093
4290.42,4308,INNER_1,INNER_2,7.40876,7.40875,0.0559093
4290.42,4308,INNER_2,BOTTOM_LAYER,7.40875,7.40874,0.0559093
4290.42,4426.11,TOP_LAYER,INNER_1,7.40872,7.40872,0.0604356
4290.42,4426.11,INNER_1,INNER_2,7.40872,7.4087,0.0604356
4290.42,4426.11,INNER_2,BOTTOM_LAYER,7.4087,7.4087,0.0604356
4312.08,469.418,TOP_LAYER,INNER_1,0.0150288,0.0150288,-8.24463e-05
4312.08,469.418,INNER_1,INNER_2,0.0150288,0.015029,-0.000583019
4312.08,469.418,INNER_2,BOTTOM_LAYER,0.015029,0.0150285,0.00788835
4312.08,1650.52,TOP_LAYER,INNER_1,12.0098,12.0098,-0.000320998
4312.08,1650.52,INNER_1,INNER_2,12.0098,12.0098,-0.000320998
4312.08,1650.52,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.000320998
4312.08,1768.63,TOP_LAYER,INNER_1,12.0098,12.0098,-0.00334924
4312.08,1768.63,INNER_1,INNER_2,12.0098,12.0098,-0.00334924
4312.08,1768.63,INNER_2,BOTTOM_LAYER,12.0098,12.0098,-0.00334924
4312.08,2004.85,TOP_LAYER,INNER_1,12.0098,12.0098,0.00336241
4312.08,2004.85,INNER_1,INNER_2,12.0098,12.0098,0.00336241
4312.08,2004.85,INNER_2,BOTTOM_LAYER,12.0098,12.0098,0.00336241
4312.08,4603.27,TOP_LAYER,INNER_1,0.0128939,0.0128839,0.177887
4312.08,4603.27,INNER_1,INNER_2,0.0128839,0.0128951,-0.0363869
